Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
15328.00,-29283.651197684,-29283.000000000,71775.621579913,71829.000000000,87330.505780188,87322.000000000
15329.00,-29284.203446290,-29284.000000000,71722.439361601,71776.000000000,87338.970449549,87331.000000000
15330.00,-29284.727239443,-29284.000000000,71669.274629074,71722.000000000,87347.432290282,87339.000000000
15331.00,-29285.222605341,-29285.000000000,71616.127397639,71669.000000000,87355.891302388,87347.000000000
15332.00,-29285.689572182,-29285.000000000,71562.997682576,71616.000000000,87364.347485865,87356.000000000
15333.00,-29286.128168161,-29286.000000000,71509.885499130,71563.000000000,87372.800840714,87364.000000000
15334.00,-29286.538421474,-29286.000000000,71456.790862520,71510.000000000,87381.251366935,87373.000000000
15335.00,-29286.920360314,-29287.000000000,71403.713787932,71457.000000000,87389.699064527,87381.000000000
15336.00,-29287.274012874,-29287.000000000,71350.654290523,71404.000000000,87398.143933492,87390.000000000
15337.00,-29287.599407343,-29287.000000000,71297.612385422,71351.000000000,87406.585973829,87398.000000000
15338.00,-29287.896571912,-29288.000000000,71244.588087724,71298.000000000,87415.025185538,87407.000000000
15339.00,-29288.165534769,-29288.000000000,71191.581412497,71245.000000000,87423.461568619,87415.000000000
15340.00,-29288.406324101,-29288.000000000,71138.592374779,71192.000000000,87431.895123072,87423.000000000
15341.00,-29288.618968093,-29288.000000000,71085.620989575,71139.000000000,87440.325848897,87432.000000000
15342.00,-29288.803494928,-29289.000000000,71032.667271864,71086.000000000,87448.753746094,87440.000000000
15343.00,-29288.959932789,-29289.000000000,70979.731236593,71033.000000000,87457.178814662,87449.000000000
15344.00,-29289.088309857,-29289.000000000,70926.812898679,70980.000000000,87465.601054603,87457.000000000
15345.00,-29289.188654311,-29289.000000000,70873.912273009,70927.000000000,87474.020465916,87466.000000000
15346.00,-29289.260994328,-29289.000000000,70821.029374443,70874.000000000,87482.437048601,87474.000000000
15347.00,-29289.305358086,-29289.000000000,70768.164217806,70821.000000000,87490.850802657,87482.000000000
15348.00,-29289.321773758,-29289.000000000,70715.316817897,70768.000000000,87499.261728086,87491.000000000
15349.00,-29289.310269516,-29289.000000000,70662.487189485,70715.000000000,87507.669824886,87499.000000000
15350.00,-29289.270873533,-29289.000000000,70609.675347308,70662.000000000,87516.075093059,87508.000000000
15351.00,-29289.203613978,-29289.000000000,70556.881306074,70610.000000000,87524.477532604,87516.000000000
15352.00,-29289.108519017,-29289.000000000,70504.105080463,70557.000000000,87532.877143520,87524.000000000
15353.00,-29288.985616818,-29289.000000000,70451.346685124,70504.000000000,87541.273925809,87533.000000000
15354.00,-29288.834935544,-29289.000000000,70398.606134676,70451.000000000,87549.667879469,87541.000000000
15355.00,-29288.656503357,-29289.000000000,70345.883443710,70399.000000000,87558.059004502,87550.000000000
15356.00,-29288.450348419,-29289.000000000,70293.178626786,70346.000000000,87566.447300906,87558.000000000
15357.00,-29288.216498887,-29288.000000000,70240.491698433,70293.000000000,87574.832768683,87566.000000000
15358.00,-29287.954982919,-29288.000000000,70187.822673154,70240.000000000,87583.215407831,87575.000000000
15359.00,-29287.665828669,-29288.000000000,70135.171565419,70188.000000000,87591.595218351,87583.000000000
15360.00,-29287.349064290,-29288.000000000,70082.538389672,70135.000000000,87599.972200244,87592.000000000
15361.00,-29287.004717933,-29287.000000000,70029.923160323,70083.000000000,87608.346353508,87600.000000000
15362.00,-29286.632817746,-29287.000000000,69977.325891756,70030.000000000,87616.717678144,87608.000000000
15363.00,-29286.233391878,-29287.000000000,69924.746598324,69977.000000000,87625.086174153,87617.000000000
15364.00,-29285.806468473,-29286.000000000,69872.185294351,69925.000000000,87633.451841533,87625.000000000
15365.00,-29285.352075672,-29286.000000000,69819.641994132,69872.000000000,87641.814680285,87633.000000000
15366.00,-29284.870241619,-29285.000000000,69767.116711931,69820.000000000,87650.174690410,87642.000000000
15367.00,-29284.360994449,-29285.000000000,69714.609461984,69767.000000000,87658.531871906,87650.000000000
15368.00,-29283.824362301,-29284.000000000,69662.120258497,69715.000000000,87666.886224774,87659.000000000
15369.00,-29283.260373309,-29284.000000000,69609.649115647,69662.000000000,87675.237749014,87667.000000000
15370.00,-29282.669055603,-29283.000000000,69557.196047580,69610.000000000,87683.586444626,87675.000000000
15371.00,-29282.050437316,-29283.000000000,69504.761068417,69557.000000000,87691.932311610,87684.000000000
15372.00,-29281.404546573,-29282.000000000,69452.344192244,69505.000000000,87700.275349966,87692.000000000
15373.00,-29280.731411500,-29281.000000000,69399.945433122,69452.000000000,87708.615559694,87700.000000000
15374.00,-29280.031060220,-29281.000000000,69347.564805081,69400.000000000,87716.952940795,87709.000000000
15375.00,-29279.303520855,-29280.000000000,69295.202322122,69348.000000000,87725.287493267,87717.000000000
15376.00,-29278.548821521,-29279.000000000,69242.857998216,69295.000000000,87733.619217111,87725.000000000
15377.00,-29277.766990336,-29279.000000000,69190.531847307,69243.000000000,87741.948112326,87734.000000000
15378.00,-29276.958055413,-29278.000000000,69138.223883307,69191.000000000,87750.274178914,87742.000000000
15379.00,-29276.122044863,-29277.000000000,69085.934120101,69138.000000000,87758.597416874,87750.000000000
15380.00,-29275.258986794,-29276.000000000,69033.662571544,69086.000000000,87766.917826206,87759.000000000
15381.00,-29274.368909313,-29275.000000000,68981.409251461,69034.000000000,87775.235406910,87767.000000000
15382.00,-29273.451840524,-29274.000000000,68929.174173650,68981.000000000,87783.550158986,87775.000000000
15383.00,-29272.507808528,-29273.000000000,68876.957351879,68929.000000000,87791.862082434,87784.000000000
15384.00,-29271.536841423,-29273.000000000,68824.758799886,68877.000000000,87800.171177254,87792.000000000
15385.00,-29270.538967305,-29272.000000000,68772.578531380,68825.000000000,87808.477443445,87800.000000000
15386.00,-29269.514214268,-29271.000000000,68720.416560044,68773.000000000,87816.780881009,87808.000000000
15387.00,-29268.462610404,-29270.000000000,68668.272899527,68720.000000000,87825.081489945,87817.000000000
15388.00,-29267.384183799,-29268.000000000,68616.147563454,68668.000000000,87833.379270252,87825.000000000
15389.00,-29266.278962540,-29267.000000000,68564.040565417,68616.000000000,87841.674221932,87833.000000000
15390.00,-29265.146974709,-29266.000000000,68511.951918982,68564.000000000,87849.966344984,87842.000000000
15391.00,-29263.988248387,-29265.000000000,68459.881637685,68512.000000000,87858.255639407,87850.000000000
15392.00,-29262.802811650,-29264.000000000,68407.829735032,68460.000000000,87866.542105203,87858.000000000
15393.00,-29261.590692574,-29263.000000000,68355.796224502,68408.000000000,87874.825742371,87867.000000000
15394.00,-29260.351919230,-29262.000000000,68303.781119545,68356.000000000,87883.106550910,87875.000000000
15395.00,-29259.086519687,-29260.000000000,68251.784433580,68304.000000000,87891.384530822,87883.000000000
15396.00,-29257.794522012,-29259.000000000,68199.806180000,68252.000000000,87899.659682105,87891.000000000
15397.00,-29256.475954267,-29258.000000000,68147.846372167,68200.000000000,87907.932004761,87900.000000000
15398.00,-29255.130844512,-29256.000000000,68095.905023416,68148.000000000,87916.201498788,87908.000000000
15399.00,-29253.759220806,-29255.000000000,68043.982147052,68096.000000000,87924.468164188,87916.000000000
15400.00,-29252.361111203,-29254.000000000,67992.077756352,68044.000000000,87932.732000959,87924.000000000
15401.00,-29250.936543754,-29252.000000000,67940.191864565,67992.000000000,87940.993009102,87933.000000000
15402.00,-29249.485546508,-29251.000000000,67888.324484909,67940.000000000,87949.251188618,87941.000000000
15403.00,-29248.008147510,-29249.000000000,67836.475630575,67888.000000000,87957.506539505,87949.000000000
15404.00,-29246.504374803,-29248.000000000,67784.645314725,67836.000000000,87965.759061765,87958.000000000
15405.00,-29244.974256425,-29247.000000000,67732.833550493,67785.000000000,87974.008755396,87966.000000000
15406.00,-29243.417820415,-29245.000000000,67681.040350985,67733.000000000,87982.255620399,87974.000000000
15407.00,-29241.835094804,-29243.000000000,67629.265729275,67681.000000000,87990.499656774,87982.000000000
15408.00,-29240.226107622,-29242.000000000,67577.509698413,67629.000000000,87998.740864522,87990.000000000
15409.00,-29238.590886897,-29240.000000000,67525.772271417,67578.000000000,88006.979243641,87999.000000000
15410.00,-29236.929460653,-29239.000000000,67474.053461278,67526.000000000,88015.214794132,88007.000000000
15411.00,-29235.241856909,-29237.000000000,67422.353280959,67474.000000000,88023.447515995,88015.000000000
15412.00,-29233.528103683,-29235.000000000,67370.671743394,67422.000000000,88031.677409230,88023.000000000
15413.00,-29231.788228989,-29234.000000000,67319.008861488,67371.000000000,88039.904473837,88032.000000000
15414.00,-29230.022260838,-29232.000000000,67267.364648118,67319.000000000,88048.128709816,88040.000000000
15415.00,-29228.230227238,-29230.000000000,67215.739116132,67267.000000000,88056.350117167,88048.000000000
15416.00,-29226.412156191,-29228.000000000,67164.132278352,67216.000000000,88064.568695891,88056.000000000
15417.00,-29224.568075699,-29226.000000000,67112.544147569,67164.000000000,88072.784445986,88065.000000000
15418.00,-29222.698013760,-29225.000000000,67060.974736546,67113.000000000,88080.997367453,88073.000000000
15419.00,-29220.801998367,-29223.000000000,67009.424058020,67061.000000000,88089.207460292,88081.000000000
15420.00,-29218.880057510,-29221.000000000,66957.892124697,67009.000000000,88097.414724502,88089.000000000
15421.00,-29216.932219178,-29219.000000000,66906.378949255,66958.000000000,88105.619160085,88097.000000000
15422.00,-29214.958511353,-29217.000000000,66854.884544347,66906.000000000,88113.820767040,88106.000000000
15423.00,-29212.958962016,-29215.000000000,66803.408922593,66855.000000000,88122.019545367,88114.000000000
15424.00,-29210.933599142,-29213.000000000,66751.952096588,66803.000000000,88130.215495066,88122.000000000
15425.00,-29208.882450706,-29211.000000000,66700.514078898,66752.000000000,88138.408616137,88130.000000000
15426.00,-29206.805544677,-29209.000000000,66649.094882060,66701.000000000,88146.598908580,88138.000000000
15427.00,-29204.702909021,-29207.000000000,66597.694518586,66649.000000000,88154.786372394,88147.000000000
15428.00,-29202.574571699,-29205.000000000,66546.313000955,66598.000000000,88162.971007581,88155.000000000
15429.00,-29200.420560671,-29203.000000000,66494.950341622,66546.000000000,88171.152814140,88163.000000000
15430.00,-29198.240903891,-29200.000000000,66443.606553012,66495.000000000,88179.331792071,88171.000000000
15431.00,-29196.035629312,-29198.000000000,66392.281647523,66444.000000000,88187.507941373,88179.000000000
15432.00,-29193.804764880,-29196.000000000,66340.975637524,66392.000000000,88195.681262048,88188.000000000
15433.00,-29191.548338539,-29194.000000000,66289.688535355,66341.000000000,88203.851754095,88196.000000000
15434.00,-29189.266378229,-29192.000000000,66238.420353332,66290.000000000,88212.019417513,88204.000000000
15435.00,-29186.958911888,-29189.000000000,66187.171103739,66238.000000000,88220.184252304,88212.000000000
15436.00,-29184.625967447,-29187.000000000,66135.940798833,66187.000000000,88228.346258466,88220.000000000
15437.00,-29182.267572834,-29185.000000000,66084.729450844,66136.000000000,88236.505436001,88228.000000000
15438.00,-29179.883755976,-29182.000000000,66033.537071975,66085.000000000,88244.661784907,88237.000000000
15439.00,-29177.474544793,-29180.000000000,65982.363674398,66034.000000000,88252.815305186,88245.000000000
15440.00,-29175.039967202,-29177.000000000,65931.209270261,65982.000000000,88260.965996836,88253.000000000
15441.00,-29172.580051116,-29175.000000000,65880.073871680,65931.000000000,88269.113859859,88261.000000000
15442.00,-29170.094824445,-29173.000000000,65828.957490747,65880.000000000,88277.258894253,88269.000000000
15443.00,-29167.584315094,-29170.000000000,65777.860139524,65829.000000000,88285.401100020,88277.000000000
15444.00,-29165.048550964,-29168.000000000,65726.781830046,65778.000000000,88293.540477158,88285.000000000
15445.00,-29162.487559953,-29165.000000000,65675.722574320,65727.000000000,88301.677025668,88294.000000000
15446.00,-29159.901369953,-29162.000000000,65624.682384325,65676.000000000,88309.810745551,88302.000000000
15447.00,-29157.290008855,-29160.000000000,65573.661272014,65625.000000000,88317.941636805,88310.000000000
15448.00,-29154.653504543,-29157.000000000,65522.659249310,65574.000000000,88326.069699431,88318.000000000
15449.00,-29151.991884899,-29155.000000000,65471.676328109,65523.000000000,88334.194933429,88326.000000000
15450.00,-29149.305177799,-29152.000000000,65420.712520281,65472.000000000,88342.317338800,88334.000000000
15451.00,-29146.593411116,-29149.000000000,65369.767837666,65421.000000000,88350.436915542,88342.000000000
15452.00,-29143.856612720,-29147.000000000,65318.842292079,65370.000000000,88358.553663656,88350.000000000
15453.00,-29141.094810473,-29144.000000000,65267.935895304,65319.000000000,88366.667583142,88359.000000000
15454.00,-29138.308032238,-29141.000000000,65217.048659101,65268.000000000,88374.778674000,88367.000000000
15455.00,-29135.496305869,-29138.000000000,65166.180595201,65217.000000000,88382.886936230,88375.000000000
15456.00,-29132.659659219,-29135.000000000,65115.331715307,65166.000000000,88390.992369833,88383.000000000
15457.00,-29129.798120135,-29133.000000000,65064.502031094,65115.000000000,88399.094974807,88391.000000000
15458.00,-29126.911716460,-29130.000000000,65013.691554212,65065.000000000,88407.194751153,88399.000000000
15459.00,-29124.000476033,-29127.000000000,64962.900296283,65014.000000000,88415.291698871,88407.000000000
15460.00,-29121.064426689,-29124.000000000,64912.128268898,64963.000000000,88423.385817961,88415.000000000
15461.00,-29118.103596259,-29121.000000000,64861.375483625,64912.000000000,88431.477108423,88423.000000000
15462.00,-29115.118012567,-29118.000000000,64810.641952003,64861.000000000,88439.565570257,88431.000000000
15463.00,-29112.107703435,-29115.000000000,64759.927685543,64811.000000000,88447.651203462,88440.000000000
15464.00,-29109.072696681,-29112.000000000,64709.232695729,64760.000000000,88455.734008040,88448.000000000
15465.00,-29106.013020116,-29109.000000000,64658.556994019,64709.000000000,88463.813983990,88456.000000000
15466.00,-29102.928701549,-29106.000000000,64607.900591843,64659.000000000,88471.891131312,88464.000000000
15467.00,-29099.819768784,-29103.000000000,64557.263500602,64608.000000000,88479.965450006,88472.000000000
15468.00,-29096.686249619,-29100.000000000,64506.645731673,64557.000000000,88488.036940072,88480.000000000
15469.00,-29093.528171849,-29097.000000000,64456.047296402,64507.000000000,88496.105601510,88488.000000000
15470.00,-29090.345563263,-29094.000000000,64405.468206112,64456.000000000,88504.171434319,88496.000000000
15471.00,-29087.138451648,-29090.000000000,64354.908472095,64405.000000000,88512.234438501,88504.000000000
15472.00,-29083.906864784,-29087.000000000,64304.368105618,64355.000000000,88520.294614055,88512.000000000
15473.00,-29080.650830448,-29084.000000000,64253.847117920,64304.000000000,88528.351960980,88520.000000000
15474.00,-29077.370376410,-29081.000000000,64203.345520215,64254.000000000,88536.406479278,88528.000000000
15475.00,-29074.065530437,-29077.000000000,64152.863323687,64203.000000000,88544.458168948,88536.000000000
15476.00,-29070.736320292,-29074.000000000,64102.400539494,64153.000000000,88552.507029989,88544.000000000
15477.00,-29067.382773731,-29071.000000000,64051.957178768,64102.000000000,88560.553062403,88553.000000000
15478.00,-29064.004918509,-29067.000000000,64001.533252612,64052.000000000,88568.596266188,88561.000000000
15479.00,-29060.602782372,-29064.000000000,63951.128772104,64002.000000000,88576.636641346,88569.000000000
15480.00,-29057.176393064,-29061.000000000,63900.743748295,63951.000000000,88584.674187876,88577.000000000
15481.00,-29053.725778322,-29057.000000000,63850.378192206,63901.000000000,88592.708905777,88585.000000000
15482.00,-29050.250965882,-29054.000000000,63800.032114835,63850.000000000,88600.740795050,88593.000000000
15483.00,-29046.751983470,-29050.000000000,63749.705527151,63800.000000000,88608.769855696,88601.000000000
15484.00,-29043.228858812,-29047.000000000,63699.398440097,63750.000000000,88616.796087713,88609.000000000
15485.00,-29039.681619625,-29043.000000000,63649.110864588,63699.000000000,88624.819491103,88617.000000000
15486.00,-29036.110293625,-29040.000000000,63598.842811514,63649.000000000,88632.840065864,88625.000000000
15487.00,-29032.514908520,-29036.000000000,63548.594291735,63599.000000000,88640.857811997,88633.000000000
15488.00,-29028.895492014,-29033.000000000,63498.365316089,63549.000000000,88648.872729503,88641.000000000
15489.00,-29025.252071806,-29029.000000000,63448.155895382,63498.000000000,88656.884818380,88649.000000000
15490.00,-29021.584675591,-29025.000000000,63397.966040397,63448.000000000,88664.894078629,88657.000000000
15491.00,-29017.893331058,-29022.000000000,63347.795761889,63398.000000000,88672.900510251,88665.000000000
15492.00,-29014.178065891,-29018.000000000,63297.645070586,63348.000000000,88680.904113244,88673.000000000
15493.00,-29010.438907768,-29014.000000000,63247.513977190,63298.000000000,88688.904887609,88681.000000000
15494.00,-29006.675884365,-29010.000000000,63197.402492376,63248.000000000,88696.902833346,88689.000000000
15495.00,-29002.889023350,-29007.000000000,63147.310626792,63197.000000000,88704.897950455,88697.000000000
15496.00,-28999.078352386,-29003.000000000,63097.238391060,63147.000000000,88712.890238937,88705.000000000
15497.00,-28995.243899133,-28999.000000000,63047.185795776,63097.000000000,88720.879698790,88713.000000000
15498.00,-28991.385691244,-28995.000000000,62997.152851507,63047.000000000,88728.866330015,88721.000000000
15499.00,-28987.503756367,-28991.000000000,62947.139568796,62997.000000000,88736.850132612,88729.000000000
15500.00,-28983.598122145,-28988.000000000,62897.145958158,62947.000000000,88744.831106581,88737.000000000
15501.00,-28979.668816217,-28984.000000000,62847.172030084,62897.000000000,88752.809251922,88745.000000000
15502.00,-28975.715866214,-28980.000000000,62797.217795034,62847.000000000,88760.784568635,88753.000000000
15503.00,-28971.739299765,-28976.000000000,62747.283263445,62797.000000000,88768.757056720,88761.000000000
15504.00,-28967.739144491,-28972.000000000,62697.368445727,62747.000000000,88776.726716177,88769.000000000
15505.00,-28963.715428009,-28968.000000000,62647.473352263,62697.000000000,88784.693547006,88777.000000000
15506.00,-28959.668177931,-28964.000000000,62597.597993411,62647.000000000,88792.657549207,88785.000000000
15507.00,-28955.597421863,-28960.000000000,62547.742379500,62598.000000000,88800.618722779,88793.000000000
15508.00,-28951.503187406,-28956.000000000,62497.906520834,62548.000000000,88808.577067724,88801.000000000
15509.00,-28947.385502154,-28952.000000000,62448.090427693,62498.000000000,88816.532584041,88809.000000000
15510.00,-28943.244393698,-28947.000000000,62398.294110326,62448.000000000,88824.485271730,88817.000000000
15511.00,-28939.079889623,-28943.000000000,62348.517578960,62398.000000000,88832.435130791,88824.000000000
15512.00,-28934.892017508,-28939.000000000,62298.760843793,62349.000000000,88840.382161223,88832.000000000
15513.00,-28930.680804926,-28935.000000000,62249.023914999,62299.000000000,88848.326363028,88840.000000000
15514.00,-28926.446279445,-28931.000000000,62199.306802723,62249.000000000,88856.267736205,88848.000000000
15515.00,-28922.188468628,-28926.000000000,62149.609517087,62199.000000000,88864.206280754,88856.000000000
15516.00,-28917.907400032,-28922.000000000,62099.932068184,62150.000000000,88872.141996674,88864.000000000
15517.00,-28913.603101209,-28918.000000000,62050.274466083,62100.000000000,88880.074883967,88872.000000000
15518.00,-28909.275599705,-28914.000000000,62000.636720826,62050.000000000,88888.004942632,88880.000000000
15519.00,-28904.924923060,-28909.000000000,61951.018842428,62001.000000000,88895.932172668,88888.000000000
15520.00,-28900.551098808,-28905.000000000,61901.420840879,61951.000000000,88903.856574077,88896.000000000
15521.00,-28896.154154480,-28901.000000000,61851.842726143,61901.000000000,88911.778146857,88904.000000000
15522.00,-28891.734117598,-28896.000000000,61802.284508158,61852.000000000,88919.696891010,88912.000000000
15523.00,-28887.291015681,-28892.000000000,61752.746196836,61802.000000000,88927.612806534,88920.000000000
15524.00,-28882.824876240,-28887.000000000,61703.227802061,61753.000000000,88935.525893431,88928.000000000
15525.00,-28878.335726782,-28883.000000000,61653.729333694,61703.000000000,88943.436151699,88936.000000000
15526.00,-28873.823594808,-28878.000000000,61604.250801570,61654.000000000,88951.343581340,88943.000000000
15527.00,-28869.288507812,-28874.000000000,61554.792215495,61604.000000000,88959.248182352,88951.000000000
15528.00,-28864.730493285,-28869.000000000,61505.353585251,61555.000000000,88967.149954736,88959.000000000
15529.00,-28860.149578708,-28865.000000000,61455.934920596,61505.000000000,88975.048898493,88967.000000000
15530.00,-28855.545791561,-28860.000000000,61406.536231258,61456.000000000,88982.945013621,88975.000000000
15531.00,-28850.919159314,-28856.000000000,61357.157526944,61407.000000000,88990.838300121,88983.000000000
15532.00,-28846.269709434,-28851.000000000,61307.798817330,61357.000000000,88998.728757994,88991.000000000
15533.00,-28841.597469380,-28846.000000000,61258.460112070,61308.000000000,89006.616387238,88999.000000000
15534.00,-28836.902466607,-28842.000000000,61209.141420792,61258.000000000,89014.501187854,89007.000000000
15535.00,-28832.184728563,-28837.000000000,61159.842753096,61209.000000000,89022.383159842,89015.000000000
15536.00,-28827.444282690,-28832.000000000,61110.564118559,61160.000000000,89030.262303203,89022.000000000
15537.00,-28822.681156425,-28827.000000000,61061.305526729,61111.000000000,89038.138617935,89030.000000000
15538.00,-28817.895377199,-28823.000000000,61012.066987132,61061.000000000,89046.012104039,89038.000000000
15539.00,-28813.086972435,-28818.000000000,60962.848509266,61012.000000000,89053.882761515,89046.000000000
15540.00,-28808.255969551,-28813.000000000,60913.650102604,60963.000000000,89061.750590363,89054.000000000
15541.00,-28803.402395962,-28808.000000000,60864.471776594,60914.000000000,89069.615590583,89062.000000000
15542.00,-28798.526279072,-28803.000000000,60815.313540657,60864.000000000,89077.477762175,89070.000000000
15543.00,-28793.627646282,-28799.000000000,60766.175404189,60815.000000000,89085.337105139,89077.000000000
15544.00,-28788.706524986,-28794.000000000,60717.057376562,60766.000000000,89093.193619475,89085.000000000
15545.00,-28783.762942573,-28789.000000000,60667.959467120,60717.000000000,89101.047305183,89093.000000000
15546.00,-28778.796926424,-28784.000000000,60618.881685184,60668.000000000,89108.898162263,89101.000000000
15547.00,-28773.808503916,-28779.000000000,60569.824040047,60619.000000000,89116.746190715,89109.000000000
15548.00,-28768.797702417,-28774.000000000,60520.786540978,60570.000000000,89124.591390539,89117.000000000
15549.00,-28763.764549292,-28769.000000000,60471.769197221,60521.000000000,89132.433761735,89125.000000000
15550.00,-28758.709071897,-28764.000000000,60422.772017993,60472.000000000,89140.273304303,89132.000000000
15551.00,-28753.631297585,-28759.000000000,60373.795012488,60423.000000000,89148.110018242,89140.000000000
15552.00,-28748.531253699,-28754.000000000,60324.838189872,60374.000000000,89155.943903554,89148.000000000
15553.00,-28743.408967579,-28749.000000000,60275.901559288,60325.000000000,89163.774960238,89156.000000000
15554.00,-28738.264466556,-28743.000000000,60226.985129852,60276.000000000,89171.603188294,89164.000000000
15555.00,-28733.097777957,-28738.000000000,60178.088910654,60227.000000000,89179.428587722,89172.000000000
15556.00,-28727.908929101,-28733.000000000,60129.212910763,60178.000000000,89187.251158521,89179.000000000
15557.00,-28722.697947303,-28728.000000000,60080.357139217,60129.000000000,89195.070900693,89187.000000000
15558.00,-28717.464859868,-28723.000000000,60031.521605033,60080.000000000,89202.887814237,89195.000000000
15559.00,-28712.209694098,-28717.000000000,59982.706317201,60032.000000000,89210.701899152,89203.000000000
15560.00,-28706.932477287,-28712.000000000,59933.911284687,59983.000000000,89218.513155440,89211.000000000
15561.00,-28701.633236723,-28707.000000000,59885.136516429,59934.000000000,89226.321583099,89219.000000000
15562.00,-28696.311999687,-28702.000000000,59836.382021344,59885.000000000,89234.127182131,89226.000000000
15563.00,-28690.968793454,-28696.000000000,59787.647808321,59836.000000000,89241.929952535,89234.000000000
15564.00,-28685.603645293,-28691.000000000,59738.933886225,59788.000000000,89249.729894310,89242.000000000
15565.00,-28680.216582467,-28686.000000000,59690.240263895,59739.000000000,89257.527007458,89250.000000000
15566.00,-28674.807632229,-28680.000000000,59641.566950146,59690.000000000,89265.321291977,89258.000000000
15567.00,-28669.376821831,-28675.000000000,59592.913953768,59642.000000000,89273.112747869,89265.000000000
15568.00,-28663.924178514,-28669.000000000,59544.281283525,59593.000000000,89280.901375132,89273.000000000
15569.00,-28658.449729514,-28664.000000000,59495.668948157,59544.000000000,89288.687173767,89281.000000000
15570.00,-28652.953502060,-28658.000000000,59447.076956378,59496.000000000,89296.470143775,89289.000000000
15571.00,-28647.435523376,-28653.000000000,59398.505316879,59447.000000000,89304.250285154,89296.000000000
15572.00,-28641.895820678,-28647.000000000,59349.954038323,59399.000000000,89312.027597905,89304.000000000
15573.00,-28636.334421175,-28642.000000000,59301.423129352,59350.000000000,89319.802082029,89312.000000000
15574.00,-28630.751352070,-28636.000000000,59252.912598580,59301.000000000,89327.573737524,89320.000000000
15575.00,-28625.146640560,-28631.000000000,59204.422454597,59253.000000000,89335.342564391,89328.000000000
15576.00,-28619.520313833,-28625.000000000,59155.952705969,59204.000000000,89343.108562630,89335.000000000
15577.00,-28613.872399074,-28620.000000000,59107.503361236,59156.000000000,89350.871732242,89343.000000000
15578.00,-28608.202923458,-28614.000000000,59059.074428915,59108.000000000,89358.632073225,89351.000000000
15579.00,-28602.511914154,-28608.000000000,59010.665917496,59059.000000000,89366.389585580,89359.000000000
15580.00,-28596.799398325,-28603.000000000,58962.277835446,59011.000000000,89374.144269307,89366.000000000
15581.00,-28591.065403128,-28597.000000000,58913.910191207,58962.000000000,89381.896124406,89374.000000000
15582.00,-28585.309955711,-28591.000000000,58865.562993195,58914.000000000,89389.645150877,89382.000000000
15583.00,-28579.533083217,-28585.000000000,58817.236249804,58866.000000000,89397.391348720,89390.000000000
15584.00,-28573.734812781,-28580.000000000,58768.929969400,58817.000000000,89405.134717935,89397.000000000
15585.00,-28567.915171531,-28574.000000000,58720.644160327,58769.000000000,89412.875258523,89405.000000000
15586.00,-28562.074186590,-28568.000000000,58672.378830903,58721.000000000,89420.612970482,89413.000000000
15587.00,-28556.211885073,-28562.000000000,58624.133989422,58672.000000000,89428.347853812,89421.000000000
15588.00,-28550.328294087,-28556.000000000,58575.909644155,58624.000000000,89436.079908515,89428.000000000
15589.00,-28544.423440733,-28550.000000000,58527.705803345,58576.000000000,89443.809134590,89436.000000000
15590.00,-28538.497352106,-28544.000000000,58479.522475213,58528.000000000,89451.535532037,89444.000000000
15591.00,-28532.550055293,-28538.000000000,58431.359667955,58480.000000000,89459.259100856,89452.000000000
15592.00,-28526.581577374,-28533.000000000,58383.217389742,58431.000000000,89466.979841047,89459.000000000
15593.00,-28520.591945423,-28527.000000000,58335.095648721,58383.000000000,89474.697752610,89467.000000000
15594.00,-28514.581186505,-28521.000000000,58286.994453016,58335.000000000,89482.412835545,89475.000000000
15595.00,-28508.549327680,-28515.000000000,58238.913810725,58287.000000000,89490.125089851,89482.000000000
15596.00,-28502.496396000,-28509.000000000,58190.853729920,58239.000000000,89497.834515530,89490.000000000
15597.00,-28496.422418510,-28502.000000000,58142.814218652,58191.000000000,89505.541112581,89498.000000000
15598.00,-28490.327422248,-28496.000000000,58094.795284946,58143.000000000,89513.244881004,89506.000000000
15599.00,-28484.211434245,-28490.000000000,58046.796936804,58095.000000000,89520.945820798,89513.000000000
15600.00,-28478.074481525,-28484.000000000,57998.819182200,58047.000000000,89528.643931965,89521.000000000
15601.00,-28471.916591105,-28478.000000000,57950.862029089,57999.000000000,89536.339214504,89529.000000000
15602.00,-28465.737789994,-28472.000000000,57902.925485397,57951.000000000,89544.031668414,89536.000000000
15603.00,-28459.538105195,-28466.000000000,57855.009559030,57903.000000000,89551.721293697,89544.000000000
15604.00,-28453.317563703,-28460.000000000,57807.114257867,57855.000000000,89559.408090351,89552.000000000
15605.00,-28447.076192505,-28453.000000000,57759.239589763,57807.000000000,89567.092058378,89559.000000000
15606.00,-28440.814018583,-28447.000000000,57711.385562550,57759.000000000,89574.773197776,89567.000000000
15607.00,-28434.531068911,-28441.000000000,57663.552184036,57711.000000000,89582.451508547,89575.000000000
15608.00,-28428.227370455,-28435.000000000,57615.739462003,57664.000000000,89590.126990689,89582.000000000
15609.00,-28421.902950173,-28428.000000000,57567.947404212,57616.000000000,89597.799644204,89590.000000000
15610.00,-28415.557835017,-28422.000000000,57520.176018396,57568.000000000,89605.469469090,89598.000000000
15611.00,-28409.192051933,-28416.000000000,57472.425312268,57520.000000000,89613.136465349,89605.000000000
