Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
9558.00,82763.228220203,82737.000000000,165526.456440406,165473.000000000,248289.684660609,248210.000000000
9559.00,82789.951897381,82763.000000000,165579.903794762,165526.000000000,248369.855692143,248290.000000000
9560.00,82816.675574559,82790.000000000,165633.351149118,165580.000000000,248450.026723677,248370.000000000
9561.00,82843.399251737,82817.000000000,165686.798503474,165633.000000000,248530.197755211,248450.000000000
9562.00,82870.122928915,82843.000000000,165740.245857830,165687.000000000,248610.368786745,248530.000000000
9563.00,82896.846606093,82870.000000000,165793.693212186,165740.000000000,248690.539818279,248610.000000000
9564.00,82923.570283271,82897.000000000,165847.140566542,165794.000000000,248770.710849813,248691.000000000
9565.00,82950.293960449,82924.000000000,165900.587920898,165847.000000000,248850.881881347,248771.000000000
9566.00,82977.017637627,82950.000000000,165954.035275254,165901.000000000,248931.052912881,248851.000000000
9567.00,83003.741314805,82977.000000000,166007.482629610,165954.000000000,249011.223944415,248931.000000000
9568.00,83030.464991983,83004.000000000,166060.929983966,166007.000000000,249091.394975949,249011.000000000
9569.00,83057.188669161,83030.000000000,166114.377338322,166061.000000000,249171.566007483,249091.000000000
9570.00,83083.912346339,83057.000000000,166167.824692678,166114.000000000,249251.737039017,249172.000000000
9571.00,83110.636023517,83084.000000000,166221.272047034,166168.000000000,249331.908070551,249252.000000000
9572.00,83137.359700695,83111.000000000,166274.719401390,166221.000000000,249412.079102084,249332.000000000
9573.00,83164.083377873,83137.000000000,166328.166755746,166275.000000000,249492.250133618,249412.000000000
9574.00,83190.807055051,83164.000000000,166381.614110102,166328.000000000,249572.421165152,249492.000000000
9575.00,83217.530732229,83191.000000000,166435.061464458,166382.000000000,249652.592196686,249572.000000000
9576.00,83244.254409407,83218.000000000,166488.508818813,166435.000000000,249732.763228220,249653.000000000
9577.00,83270.978086585,83244.000000000,166541.956173169,166489.000000000,249812.934259754,249733.000000000
9578.00,83297.701763763,83271.000000000,166595.403527525,166542.000000000,249893.105291288,249813.000000000
9579.00,83324.425440941,83298.000000000,166648.850881881,166595.000000000,249973.276322822,249893.000000000
9580.00,83351.149118119,83324.000000000,166702.298236237,166649.000000000,250053.447354356,249973.000000000
9581.00,83377.872795297,83351.000000000,166755.745590593,166702.000000000,250133.618385890,250053.000000000
9582.00,83404.596472475,83378.000000000,166809.192944949,166756.000000000,250213.789417424,250134.000000000
9583.00,83431.320149653,83405.000000000,166862.640299305,166809.000000000,250293.960448958,250214.000000000
9584.00,83458.043826831,83431.000000000,166916.087653661,166863.000000000,250374.131480492,250294.000000000
9585.00,83484.767504009,83458.000000000,166969.535008017,166916.000000000,250454.302512026,250374.000000000
9586.00,83511.491181187,83485.000000000,167022.982362373,166970.000000000,250534.473543560,250454.000000000
9587.00,83538.214858365,83511.000000000,167076.429716729,167023.000000000,250614.644575094,250534.000000000
9588.00,83564.938535543,83538.000000000,167129.877071085,167076.000000000,250694.815606627,250615.000000000
9589.00,83591.662212721,83565.000000000,167183.324425441,167130.000000000,250774.986638161,250695.000000000
9590.00,83618.385889899,83592.000000000,167236.771779797,167183.000000000,250855.157669695,250775.000000000
9591.00,83645.109567076,83618.000000000,167290.219134153,167237.000000000,250935.328701229,250855.000000000
9592.00,83671.833244254,83645.000000000,167343.666488509,167290.000000000,251015.499732763,250935.000000000
9593.00,83698.556921432,83672.000000000,167397.113842865,167344.000000000,251095.670764297,251015.000000000
9594.00,83725.280598610,83699.000000000,167450.561197221,167397.000000000,251175.841795831,251096.000000000
9595.00,83752.004275788,83725.000000000,167504.008551577,167451.000000000,251256.012827365,251176.000000000
9596.00,83778.727952966,83752.000000000,167557.455905933,167504.000000000,251336.183858899,251256.000000000
9597.00,83805.451630144,83779.000000000,167610.903260289,167557.000000000,251416.354890433,251336.000000000
9598.00,83832.175307322,83805.000000000,167664.350614645,167611.000000000,251496.525921967,251416.000000000
9599.00,83858.898984500,83832.000000000,167717.797969001,167664.000000000,251576.696953501,251497.000000000
9600.00,83885.622661678,83859.000000000,167771.245323357,167718.000000000,251656.867985035,251577.000000000
9601.00,83912.346338856,83886.000000000,167824.692677712,167771.000000000,251737.039016569,251657.000000000
9602.00,83939.070016034,83912.000000000,167878.140032068,167825.000000000,251817.210048103,251737.000000000
9603.00,83965.793693212,83939.000000000,167931.587386424,167878.000000000,251897.381079637,251817.000000000
9604.00,83992.517370390,83966.000000000,167985.034740780,167932.000000000,251977.552111170,251897.000000000
9605.00,84019.241047568,83993.000000000,168038.482095136,167985.000000000,252057.723142704,251978.000000000
9606.00,84045.964724746,84019.000000000,168091.929449492,168038.000000000,252137.894174238,252058.000000000
9607.00,84072.688401924,84046.000000000,168145.376803848,168092.000000000,252218.065205772,252138.000000000
9608.00,84099.412079102,84073.000000000,168198.824158204,168145.000000000,252298.236237306,252218.000000000
9609.00,84126.135756280,84099.000000000,168252.271512560,168199.000000000,252378.407268840,252298.000000000
9610.00,84152.859433458,84126.000000000,168305.718866916,168252.000000000,252458.578300374,252378.000000000
9611.00,84179.583110636,84153.000000000,168359.166221272,168306.000000000,252538.749331908,252459.000000000
9612.00,84206.306787814,84180.000000000,168412.613575628,168359.000000000,252618.920363442,252539.000000000
9613.00,84233.030464992,84206.000000000,168466.060929984,168413.000000000,252699.091394976,252619.000000000
9614.00,84259.754142170,84233.000000000,168519.508284340,168466.000000000,252779.262426510,252699.000000000
9615.00,84286.477819348,84260.000000000,168572.955638696,168520.000000000,252859.433458044,252779.000000000
9616.00,84313.201496526,84286.000000000,168626.402993052,168573.000000000,252939.604489578,252859.000000000
9617.00,84339.925173704,84313.000000000,168679.850347408,168626.000000000,253019.775521112,252940.000000000
9618.00,84366.648850882,84340.000000000,168733.297701764,168680.000000000,253099.946552646,253020.000000000
9619.00,84393.372528060,84367.000000000,168786.745056120,168733.000000000,253180.117584180,253100.000000000
9620.00,84420.096205238,84393.000000000,168840.192410476,168787.000000000,253260.288615714,253180.000000000
9621.00,84446.819882416,84420.000000000,168893.639764832,168840.000000000,253340.459647247,253260.000000000
9622.00,84473.543559594,84447.000000000,168947.087119188,168894.000000000,253420.630678781,253340.000000000
9623.00,84500.267236772,84474.000000000,169000.534473544,168947.000000000,253500.801710315,253421.000000000
9624.00,84526.990913950,84500.000000000,169053.981827899,169001.000000000,253580.972741849,253501.000000000
9625.00,84553.714591128,84527.000000000,169107.429182255,169054.000000000,253661.143773383,253581.000000000
9626.00,84580.438268306,84554.000000000,169160.876536611,169107.000000000,253741.314804917,253661.000000000
9627.00,84607.161945484,84580.000000000,169214.323890967,169161.000000000,253821.485836451,253741.000000000
9628.00,84633.885622662,84607.000000000,169267.771245323,169214.000000000,253901.656867985,253821.000000000
9629.00,84660.609299840,84634.000000000,169321.218599679,169268.000000000,253981.827899519,253902.000000000
9630.00,84687.332977018,84661.000000000,169374.665954035,169321.000000000,254061.998931053,253982.000000000
9631.00,84714.056654196,84687.000000000,169428.113308391,169375.000000000,254142.169962587,254062.000000000
9632.00,84740.780331374,84714.000000000,169481.560662747,169428.000000000,254222.340994121,254142.000000000
9633.00,84767.504008552,84741.000000000,169535.008017103,169482.000000000,254302.512025655,254222.000000000
9634.00,84794.227685730,84768.000000000,169588.455371459,169535.000000000,254382.683057189,254303.000000000
9635.00,84820.951362908,84794.000000000,169641.902725815,169588.000000000,254462.854088723,254383.000000000
9636.00,84847.675040086,84821.000000000,169695.350080171,169642.000000000,254543.025120257,254463.000000000
9637.00,84874.398717264,84848.000000000,169748.797434527,169695.000000000,254623.196151790,254543.000000000
9638.00,84901.122394442,84874.000000000,169802.244788883,169749.000000000,254703.367183324,254623.000000000
9639.00,84927.846071620,84901.000000000,169855.692143239,169802.000000000,254783.538214858,254703.000000000
9640.00,84954.569748797,84928.000000000,169909.139497595,169856.000000000,254863.709246392,254784.000000000
9641.00,84981.293425975,84955.000000000,169962.586851951,169909.000000000,254943.880277926,254864.000000000
9642.00,85008.017103153,84981.000000000,170016.034206307,169963.000000000,255024.051309460,254944.000000000
9643.00,85034.740780331,85008.000000000,170069.481560663,170016.000000000,255104.222340994,255024.000000000
9644.00,85061.464457509,85035.000000000,170122.928915019,170069.000000000,255184.393372528,255104.000000000
9645.00,85088.188134687,85061.000000000,170176.376269375,170123.000000000,255264.564404062,255184.000000000
9646.00,85114.911811865,85088.000000000,170229.823623731,170176.000000000,255344.735435596,255265.000000000
9647.00,85141.635489043,85115.000000000,170283.270978087,170230.000000000,255424.906467130,255345.000000000
9648.00,85168.359166221,85142.000000000,170336.718332443,170283.000000000,255505.077498664,255425.000000000
9649.00,85195.082843399,85168.000000000,170390.165686799,170337.000000000,255585.248530198,255505.000000000
9650.00,85221.806520577,85195.000000000,170443.613041154,170390.000000000,255665.419561732,255585.000000000
9651.00,85248.530197755,85222.000000000,170497.060395510,170444.000000000,255745.590593266,255665.000000000
9652.00,85275.253874933,85249.000000000,170550.507749866,170497.000000000,255825.761624800,255746.000000000
9653.00,85301.977552111,85275.000000000,170603.955104222,170551.000000000,255905.932656333,255826.000000000
9654.00,85328.701229289,85302.000000000,170657.402458578,170604.000000000,255986.103687867,255906.000000000
9655.00,85355.424906467,85329.000000000,170710.849812934,170657.000000000,256066.274719401,255986.000000000
9656.00,85382.148583645,85355.000000000,170764.297167290,170711.000000000,256146.445750935,256066.000000000
9657.00,85408.872260823,85382.000000000,170817.744521646,170764.000000000,256226.616782469,256146.000000000
9658.00,85435.595938001,85409.000000000,170871.191876002,170818.000000000,256306.787814003,256227.000000000
9659.00,85462.319615179,85436.000000000,170924.639230358,170871.000000000,256386.958845537,256307.000000000
9660.00,85489.043292357,85462.000000000,170978.086584714,170925.000000000,256467.129877071,256387.000000000
9661.00,85515.766969535,85489.000000000,171031.533939070,170978.000000000,256547.300908605,256467.000000000
9662.00,85542.490646713,85516.000000000,171084.981293426,171032.000000000,256627.471940139,256547.000000000
9663.00,85569.214323891,85542.000000000,171138.428647782,171085.000000000,256707.642971673,256627.000000000
9664.00,85595.938001069,85569.000000000,171191.876002138,171138.000000000,256787.814003207,256708.000000000
9665.00,85622.661678247,85596.000000000,171245.323356494,171192.000000000,256867.985034741,256788.000000000
9666.00,85649.385355425,85623.000000000,171298.770710850,171245.000000000,256948.156066275,256868.000000000
9667.00,85676.109032603,85649.000000000,171352.218065206,171299.000000000,257028.327097809,256948.000000000
9668.00,85702.832709781,85676.000000000,171405.665419562,171352.000000000,257108.498129343,257028.000000000
9669.00,85729.556386959,85703.000000000,171459.112773918,171406.000000000,257188.669160877,257108.000000000
9670.00,85756.280064137,85730.000000000,171512.560128274,171459.000000000,257268.840192410,257189.000000000
9671.00,85783.003741315,85756.000000000,171566.007482630,171513.000000000,257349.011223944,257269.000000000
9672.00,85809.727418493,85783.000000000,171619.454836986,171566.000000000,257429.182255478,257349.000000000
9673.00,85836.451095671,85810.000000000,171672.902191342,171619.000000000,257509.353287012,257429.000000000
9674.00,85863.174772849,85836.000000000,171726.349545698,171673.000000000,257589.524318546,257509.000000000
9675.00,85889.898450027,85863.000000000,171779.796900053,171726.000000000,257669.695350080,257590.000000000
9676.00,85916.622127205,85890.000000000,171833.244254409,171780.000000000,257749.866381614,257670.000000000
9677.00,85943.345804383,85917.000000000,171886.691608765,171833.000000000,257830.037413148,257750.000000000
9678.00,85970.069481561,85943.000000000,171940.138963121,171887.000000000,257910.208444682,257830.000000000
9679.00,85996.793158739,85970.000000000,171993.586317477,171940.000000000,257990.379476216,257910.000000000
9680.00,86023.516835917,85997.000000000,172047.033671833,171994.000000000,258070.550507750,257990.000000000
9681.00,86050.240513095,86024.000000000,172100.481026189,172047.000000000,258150.721539284,258071.000000000
9682.00,86076.964190273,86050.000000000,172153.928380545,172100.000000000,258230.892570818,258151.000000000
9683.00,86103.687867451,86077.000000000,172207.375734901,172154.000000000,258311.063602352,258231.000000000
9684.00,86130.411544629,86104.000000000,172260.823089257,172207.000000000,258391.234633886,258311.000000000
9685.00,86157.135221807,86130.000000000,172314.270443613,172261.000000000,258471.405665420,258391.000000000
9686.00,86183.858898985,86157.000000000,172367.717797969,172314.000000000,258551.576696954,258471.000000000
9687.00,86210.582576163,86184.000000000,172421.165152325,172368.000000000,258631.747728487,258552.000000000
9688.00,86237.306253341,86211.000000000,172474.612506681,172421.000000000,258711.918760021,258632.000000000
9689.00,86264.029930518,86237.000000000,172528.059861037,172475.000000000,258792.089791555,258712.000000000
9690.00,86290.753607696,86264.000000000,172581.507215393,172528.000000000,258872.260823089,258792.000000000
9691.00,86317.477284874,86291.000000000,172634.954569749,172582.000000000,258952.431854623,258872.000000000
9692.00,86344.200962052,86317.000000000,172688.401924105,172635.000000000,259032.602886157,258952.000000000
9693.00,86370.924639230,86344.000000000,172741.849278461,172688.000000000,259112.773917691,259033.000000000
9694.00,86397.648316408,86371.000000000,172795.296632817,172742.000000000,259192.944949225,259113.000000000
9695.00,86424.371993586,86398.000000000,172848.743987173,172795.000000000,259273.115980759,259193.000000000
9696.00,86451.095670764,86424.000000000,172902.191341529,172849.000000000,259353.287012293,259273.000000000
9697.00,86477.819347942,86451.000000000,172955.638695885,172902.000000000,259433.458043827,259353.000000000
9698.00,86504.543025120,86478.000000000,173009.086050241,172956.000000000,259513.629075361,259433.000000000
9699.00,86531.266702298,86505.000000000,173062.533404596,173009.000000000,259593.800106895,259514.000000000
9700.00,86557.990379476,86531.000000000,173115.980758952,173063.000000000,259673.971138429,259594.000000000
9701.00,86584.714056654,86558.000000000,173169.428113308,173116.000000000,259754.142169963,259674.000000000
9702.00,86611.437733832,86585.000000000,173222.875467664,173169.000000000,259834.313201497,259754.000000000
9703.00,86638.161411010,86611.000000000,173276.322822020,173223.000000000,259914.484233030,259834.000000000
9704.00,86664.885088188,86638.000000000,173329.770176376,173276.000000000,259994.655264564,259914.000000000
9705.00,86691.608765366,86665.000000000,173383.217530732,173330.000000000,260074.826296098,259995.000000000
9706.00,86718.332442544,86692.000000000,173436.664885088,173383.000000000,260154.997327632,260075.000000000
9707.00,86745.056119722,86718.000000000,173490.112239444,173437.000000000,260235.168359166,260155.000000000
9708.00,86771.779796900,86745.000000000,173543.559593800,173490.000000000,260315.339390700,260235.000000000
9709.00,86798.503474078,86772.000000000,173597.006948156,173544.000000000,260395.510422234,260315.000000000
9710.00,86825.227151256,86799.000000000,173650.454302512,173597.000000000,260475.681453768,260396.000000000
9711.00,86851.950828434,86825.000000000,173703.901656868,173650.000000000,260555.852485302,260476.000000000
9712.00,86878.674505612,86852.000000000,173757.349011224,173704.000000000,260636.023516836,260556.000000000
9713.00,86905.398182790,86879.000000000,173810.796365580,173757.000000000,260716.194548370,260636.000000000
9714.00,86932.121859968,86905.000000000,173864.243719936,173811.000000000,260796.365579904,260716.000000000
9715.00,86958.845537146,86932.000000000,173917.691074292,173864.000000000,260876.536611438,260796.000000000
9716.00,86985.569214324,86959.000000000,173971.138428648,173918.000000000,260956.707642972,260877.000000000
9717.00,87012.292891502,86986.000000000,174024.585783004,173971.000000000,261036.878674506,260957.000000000
9718.00,87039.016568680,87012.000000000,174078.033137360,174025.000000000,261117.049706040,261037.000000000
9719.00,87065.740245858,87039.000000000,174131.480491716,174078.000000000,261197.220737574,261117.000000000
9720.00,87092.463923036,87066.000000000,174184.927846072,174131.000000000,261277.391769107,261197.000000000
9721.00,87119.187600214,87092.000000000,174238.375200428,174185.000000000,261357.562800641,261277.000000000
9722.00,87145.911277392,87119.000000000,174291.822554784,174238.000000000,261437.733832175,261358.000000000
9723.00,87172.634954570,87146.000000000,174345.269909139,174292.000000000,261517.904863709,261438.000000000
9724.00,87199.358631748,87173.000000000,174398.717263495,174345.000000000,261598.075895243,261518.000000000
9725.00,87226.082308926,87199.000000000,174452.164617851,174399.000000000,261678.246926777,261598.000000000
9726.00,87252.805986104,87226.000000000,174505.611972207,174452.000000000,261758.417958311,261678.000000000
9727.00,87279.529663282,87253.000000000,174559.059326563,174506.000000000,261838.588989845,261758.000000000
9728.00,87306.253340460,87280.000000000,174612.506680919,174559.000000000,261918.760021379,261839.000000000
9729.00,87332.977017638,87306.000000000,174665.954035275,174613.000000000,261998.931052913,261919.000000000
9730.00,87359.700694816,87333.000000000,174719.401389631,174666.000000000,262079.102084447,261999.000000000
9731.00,87386.424371994,87360.000000000,174772.848743987,174719.000000000,262159.273115981,262079.000000000
9732.00,87413.148049172,87386.000000000,174826.296098343,174773.000000000,262239.444147515,262159.000000000
9733.00,87439.871726350,87413.000000000,174879.743452699,174826.000000000,262319.615179049,262239.000000000
9734.00,87466.595403528,87440.000000000,174933.190807055,174880.000000000,262399.786210583,262320.000000000
9735.00,87493.319080706,87467.000000000,174986.638161411,174933.000000000,262479.957242117,262400.000000000
9736.00,87520.042757884,87493.000000000,175040.085515767,174987.000000000,262560.128273650,262480.000000000
9737.00,87546.766435062,87520.000000000,175093.532870123,175040.000000000,262640.299305184,262560.000000000
9738.00,87573.490112239,87547.000000000,175146.980224479,175094.000000000,262720.470336718,262640.000000000
9739.00,87600.213789417,87573.000000000,175200.427578835,175147.000000000,262800.641368252,262720.000000000
9740.00,87626.937466595,87600.000000000,175253.874933191,175200.000000000,262880.812399786,262801.000000000
9741.00,87653.661143773,87627.000000000,175307.322287547,175254.000000000,262960.983431320,262881.000000000
9742.00,87680.384820951,87654.000000000,175360.769641903,175307.000000000,263041.154462854,262961.000000000
9743.00,87707.108498129,87680.000000000,175414.216996259,175361.000000000,263121.325494388,263041.000000000
9744.00,87733.832175307,87707.000000000,175467.664350615,175414.000000000,263201.496525922,263121.000000000
9745.00,87760.555852485,87734.000000000,175521.111704971,175468.000000000,263281.667557456,263201.000000000
9746.00,87787.279529663,87761.000000000,175574.559059327,175521.000000000,263361.838588990,263282.000000000
9747.00,87814.003206841,87787.000000000,175628.006413683,175575.000000000,263442.009620524,263362.000000000
9748.00,87840.726884019,87814.000000000,175681.453768038,175628.000000000,263522.180652058,263442.000000000
9749.00,87867.450561197,87841.000000000,175734.901122394,175681.000000000,263602.351683592,263522.000000000
9750.00,87894.174238375,87867.000000000,175788.348476750,175735.000000000,263682.522715126,263602.000000000
9751.00,87920.897915553,87894.000000000,175841.795831106,175788.000000000,263762.693746660,263683.000000000
9752.00,87947.621592731,87921.000000000,175895.243185462,175842.000000000,263842.864778193,263763.000000000
9753.00,87974.345269909,87948.000000000,175948.690539818,175895.000000000,263923.035809727,263843.000000000
9754.00,88001.068947087,87974.000000000,176002.137894174,175949.000000000,264003.206841261,263923.000000000
9755.00,88027.792624265,88001.000000000,176055.585248530,176002.000000000,264083.377872795,264003.000000000
9756.00,88054.516301443,88028.000000000,176109.032602886,176056.000000000,264163.548904329,264083.000000000
9757.00,88081.239978621,88055.000000000,176162.479957242,176109.000000000,264243.719935863,264164.000000000
9758.00,88107.963655799,88081.000000000,176215.927311598,176162.000000000,264323.890967397,264244.000000000
9759.00,88134.687332977,88108.000000000,176269.374665954,176216.000000000,264404.061998931,264324.000000000
9760.00,88161.411010155,88135.000000000,176322.822020310,176269.000000000,264484.233030465,264404.000000000
9761.00,88188.134687333,88161.000000000,176376.269374666,176323.000000000,264564.404061999,264484.000000000
9762.00,88214.858364511,88188.000000000,176429.716729022,176376.000000000,264644.575093533,264564.000000000
9763.00,88241.582041689,88215.000000000,176483.164083378,176430.000000000,264724.746125067,264645.000000000
9764.00,88268.305718867,88242.000000000,176536.611437734,176483.000000000,264804.917156601,264725.000000000
9765.00,88295.029396045,88268.000000000,176590.058792090,176537.000000000,264885.088188135,264805.000000000
9766.00,88321.753073223,88295.000000000,176643.506146446,176590.000000000,264965.259219669,264885.000000000
9767.00,88348.476750401,88322.000000000,176696.953500802,176644.000000000,265045.430251203,264965.000000000
9768.00,88375.200427579,88348.000000000,176750.400855158,176697.000000000,265125.601282737,265045.000000000
9769.00,88401.924104757,88375.000000000,176803.848209514,176750.000000000,265205.772314270,265126.000000000
9770.00,88428.647781935,88402.000000000,176857.295563870,176804.000000000,265285.943345804,265206.000000000
9771.00,88455.371459113,88429.000000000,176910.742918226,176857.000000000,265366.114377338,265286.000000000
9772.00,88482.095136291,88455.000000000,176964.190272582,176911.000000000,265446.285408872,265366.000000000
9773.00,88508.818813469,88482.000000000,177017.637626937,176964.000000000,265526.456440406,265446.000000000
9774.00,88535.542490647,88509.000000000,177071.084981293,177018.000000000,265606.627471940,265526.000000000
9775.00,88562.266167825,88536.000000000,177124.532335649,177071.000000000,265686.798503474,265607.000000000
9776.00,88588.989845003,88562.000000000,177177.979690005,177125.000000000,265766.969535008,265687.000000000
9777.00,88615.713522181,88589.000000000,177231.427044361,177178.000000000,265847.140566542,265767.000000000
9778.00,88642.437199359,88616.000000000,177284.874398717,177231.000000000,265927.311598076,265847.000000000
9779.00,88669.160876537,88642.000000000,177338.321753073,177285.000000000,266007.482629610,265927.000000000
9780.00,88695.884553715,88669.000000000,177391.769107429,177338.000000000,266087.653661144,266007.000000000
9781.00,88722.608230893,88696.000000000,177445.216461785,177392.000000000,266167.824692678,266088.000000000
9782.00,88749.331908071,88723.000000000,177498.663816141,177445.000000000,266247.995724212,266168.000000000
9783.00,88776.055585249,88749.000000000,177552.111170497,177499.000000000,266328.166755746,266248.000000000
9784.00,88802.779262427,88776.000000000,177605.558524853,177552.000000000,266408.337787280,266328.000000000
9785.00,88829.502939605,88803.000000000,177659.005879209,177606.000000000,266488.508818813,266408.000000000
9786.00,88856.226616783,88830.000000000,177712.453233565,177659.000000000,266568.679850347,266489.000000000
9787.00,88882.950293960,88856.000000000,177765.900587921,177712.000000000,266648.850881881,266569.000000000
9788.00,88909.673971138,88883.000000000,177819.347942277,177766.000000000,266729.021913415,266649.000000000
9789.00,88936.397648316,88910.000000000,177872.795296633,177819.000000000,266809.192944949,266729.000000000
9790.00,88963.121325494,88936.000000000,177926.242650989,177873.000000000,266889.363976483,266809.000000000
9791.00,88989.845002672,88963.000000000,177979.690005345,177926.000000000,266969.535008017,266889.000000000
9792.00,89016.568679850,88990.000000000,178033.137359701,177980.000000000,267049.706039551,266970.000000000
9793.00,89043.292357028,89017.000000000,178086.584714057,178033.000000000,267129.877071085,267050.000000000
9794.00,89070.016034206,89043.000000000,178140.032068413,178087.000000000,267210.048102619,267130.000000000
9795.00,89096.739711384,89070.000000000,178193.479422769,178140.000000000,267290.219134153,267210.000000000
9796.00,89123.463388562,89097.000000000,178246.926777125,178193.000000000,267370.390165687,267290.000000000
9797.00,89150.187065740,89123.000000000,178300.374131480,178247.000000000,267450.561197221,267370.000000000
9798.00,89176.910742918,89150.000000000,178353.821485836,178300.000000000,267530.732228755,267451.000000000
9799.00,89203.634420096,89177.000000000,178407.268840192,178354.000000000,267610.903260289,267531.000000000
9800.00,89230.358097274,89204.000000000,178460.716194548,178407.000000000,267691.074291823,267611.000000000
9801.00,89257.081774452,89230.000000000,178514.163548904,178461.000000000,267771.245323356,267691.000000000
9802.00,89283.805451630,89257.000000000,178567.610903260,178514.000000000,267851.416354890,267771.000000000
9803.00,89310.529128808,89284.000000000,178621.058257616,178568.000000000,267931.587386424,267851.000000000
9804.00,89337.252805986,89311.000000000,178674.505611972,178621.000000000,268011.758417958,267932.000000000
9805.00,89363.976483164,89337.000000000,178727.952966328,178675.000000000,268091.929449492,268012.000000000
9806.00,89390.700160342,89364.000000000,178781.400320684,178728.000000000,268172.100481026,268092.000000000
9807.00,89417.423837520,89391.000000000,178834.847675040,178781.000000000,268252.271512560,268172.000000000
9808.00,89444.147514698,89417.000000000,178888.295029396,178835.000000000,268332.442544094,268252.000000000
9809.00,89470.871191876,89444.000000000,178941.742383752,178888.000000000,268412.613575628,268332.000000000
9810.00,89497.594869054,89471.000000000,178995.189738108,178942.000000000,268492.784607162,268413.000000000
9811.00,89524.318546232,89498.000000000,179048.637092464,178995.000000000,268572.955638696,268493.000000000
9812.00,89551.042223410,89524.000000000,179102.084446820,179049.000000000,268653.126670230,268573.000000000
9813.00,89577.765900588,89551.000000000,179155.531801176,179102.000000000,268733.297701764,268653.000000000
9814.00,89604.489577766,89578.000000000,179208.979155532,179156.000000000,268813.468733298,268733.000000000
9815.00,89631.213254944,89604.000000000,179262.426509888,179209.000000000,268893.639764832,268813.000000000
9816.00,89657.936932122,89631.000000000,179315.873864244,179262.000000000,268973.810796366,268894.000000000
9817.00,89684.660609300,89658.000000000,179369.321218600,179316.000000000,269053.981827900,268974.000000000
9818.00,89711.384286478,89685.000000000,179422.768572956,179369.000000000,269134.152859433,269054.000000000
9819.00,89738.107963656,89711.000000000,179476.215927312,179423.000000000,269214.323890967,269134.000000000
9820.00,89764.831640834,89738.000000000,179529.663281668,179476.000000000,269294.494922501,269214.000000000
9821.00,89791.555318012,89765.000000000,179583.110636024,179530.000000000,269374.665954035,269294.000000000
9822.00,89818.278995190,89792.000000000,179636.557990379,179583.000000000,269454.836985569,269375.000000000
9823.00,89845.002672368,89818.000000000,179690.005344735,179637.000000000,269535.008017103,269455.000000000
9824.00,89871.726349546,89845.000000000,179743.452699091,179690.000000000,269615.179048637,269535.000000000
9825.00,89898.450026724,89872.000000000,179796.900053447,179743.000000000,269695.350080171,269615.000000000
9826.00,89925.173703902,89898.000000000,179850.347407803,179797.000000000,269775.521111705,269695.000000000
9827.00,89951.897381080,89925.000000000,179903.794762159,179850.000000000,269855.692143239,269776.000000000
9828.00,89978.621058258,89952.000000000,179957.242116515,179904.000000000,269935.863174773,269856.000000000
9829.00,90005.344735436,89979.000000000,180010.689470871,179957.000000000,270016.034206307,269936.000000000
9830.00,90032.068412614,90005.000000000,180064.136825227,180011.000000000,270096.205237841,270016.000000000
9831.00,90058.792089792,90032.000000000,180117.584179583,180064.000000000,270176.376269375,270096.000000000
9832.00,90085.515766970,90059.000000000,180171.031533939,180118.000000000,270256.547300909,270176.000000000
9833.00,90112.239444148,90086.000000000,180224.478888295,180171.000000000,270336.718332443,270257.000000000
9834.00,90138.963121326,90112.000000000,180277.926242651,180224.000000000,270416.889363976,270337.000000000
9835.00,90165.686798504,90139.000000000,180331.373597007,180278.000000000,270497.060395510,270417.000000000
9836.00,90192.410475681,90166.000000000,180384.820951363,180331.000000000,270577.231427044,270497.000000000
9837.00,90219.134152859,90192.000000000,180438.268305719,180385.000000000,270657.402458578,270577.000000000
9838.00,90245.857830037,90219.000000000,180491.715660075,180438.000000000,270737.573490112,270657.000000000
9839.00,90272.581507215,90246.000000000,180545.163014431,180492.000000000,270817.744521646,270738.000000000
9840.00,90299.305184393,90273.000000000,180598.610368787,180545.000000000,270897.915553180,270818.000000000
9841.00,90326.028861571,90299.000000000,180652.057723143,180599.000000000,270978.086584714,270898.000000000
9842.00,90352.752538749,90326.000000000,180705.505077499,180652.000000000,271058.257616248,270978.000000000
9843.00,90379.476215927,90353.000000000,180758.952431855,180706.000000000,271138.428647782,271058.000000000
9844.00,90406.199893105,90379.000000000,180812.399786211,180759.000000000,271218.599679316,271138.000000000
9845.00,90432.923570283,90406.000000000,180865.847140567,180812.000000000,271298.770710850,271219.000000000
9846.00,90459.647247461,90433.000000000,180919.294494922,180866.000000000,271378.941742384,271299.000000000
9847.00,90486.370924639,90460.000000000,180972.741849278,180919.000000000,271459.112773918,271379.000000000
9848.00,90513.094601817,90486.000000000,181026.189203634,180973.000000000,271539.283805452,271459.000000000
9849.00,90539.818278995,90513.000000000,181079.636557990,181026.000000000,271619.454836986,271539.000000000
9850.00,90566.541956173,90540.000000000,181133.083912346,181080.000000000,271699.625868520,271619.000000000
9851.00,90593.265633351,90567.000000000,181186.531266702,181133.000000000,271779.796900053,271700.000000000
9852.00,90619.989310529,90593.000000000,181239.978621058,181187.000000000,271859.967931587,271780.000000000
9853.00,90646.712987707,90620.000000000,181293.425975414,181240.000000000,271940.138963121,271860.000000000
